event	time	athlete	year	gender
rasos100	11.42	MercyNKU	2005	Female
rasos100	11.42	YelenaBOLSUN	2005	Female
rasos100	11.42	FelipaAliciaPALACIOS	2005	Female
rasos100	11.42	DelphineBertilleATANGANA	2005	Female
rasos100	11.42	CarimaLOUAMI	2005	Female
rasos100	11.42	DelphineBertilleATANGANA	2005	Female
rasos100	11.42	GeorgiaKOKLONI	2005	Female
rasos100	11.42	LarisaKRUGLOVA	2005	Female
rasos100	11.42	KellyAnnBAPTISTE	2005	Female
rasos100	11.42	SusannaKALLUR	2005	Female
rasos100	11.42	KimGEVAERT	2005	Female
rasos100	11.42	EmmaANIA	2005	Female
rasos100	11.42	MelindaSMEDLEY	2006	Female
rasos100	11.42	JaniceDAVIS	2006	Female
rasos100	11.42	CleoTYSON	2006	Female
rasos100	11.42	NatalyaRUSAKOVA	2006	Female
rasos100	11.42	IrinaSHEPETYUK	2006	Female
rasos100	11.42	LakeciaEALEY	2006	Female
rasos100	11.42	MurielleAHOURÉ	2006	Female
rasos100	11.42	EmmaANIA	2006	Female
rasos100	11.42	RachelleBOONESMITH	2006	Female
rasos100	11.42	VirgilHODGE	2006	Female
rasos100	11.42	AmberlyNESBITT	2006	Female
rasos100	11.42	JaniceDAVIS	2006	Female
rasos100	11.42	GeorgiaKOKLONI	2006	Female
rasos100	11.42	OlenaCHEBANU	2006	Female
rasos100	11.42	GabrielleMAYO	2006	Female
rasos100	11.42	JeanetteKWAKYE	2006	Female
rasos100	11.42	NyokaCOLE	2006	Female
rasos100	11.42	ShalondaSOLOMON	2006	Female
rasos100	11.42	CarolRODRÍGUEZ	2006	Female
rasos100	11.42	SchillonieCALVERTPOWELL	2006	Female
rasos100	11.42	MariyaBOLIKOVA	2006	Female
rasos100	11.42	NatalyaSAFRONNIKOVA	2006	Female
rasos100	11.42	OksanaDRAHUN	2006	Female
rasos100	11.42	CathleenTSCHIRCH	2006	Female
rasos100	11.42	GabrielleMAYO	2006	Female
rasos100	11.42	GabrielleMAYO	2006	Female
rasos100	11.42	CarrieRUSSELL	2006	Female
rasos100	11.42	JoiceMADUAKA	2006	Female
rasos100	11.42	SusanthikaJAYASINGHE	2006	Female
rasos100	11.42	PorschaLUCAS	2007	Female
rasos100	11.42	SallyPEARSON	2007	Female
rasos100	11.42	MikeleBARBER	2007	Female
rasos100	11.42	OludamolaOSAYOMI	2007	Female
rasos100	11.42	GloriaKEMASUODE	2007	Female
rasos100	11.42	BarbaraPIERRE	2007	Female
rasos100	11.42	LynneLAYNE	2007	Female
rasos100	11.42	MurielleAHOURÉ	2007	Female
rasos100	11.42	EnduranceOJOKOLO	2007	Female
rasos100	11.42	MechelleLEWIS	2007	Female
rasos100	11.42	AlexandriaANDERSON	2007	Female
rasos100	11.42	VerenaSAILER	2007	Female
rasos100	11.42	Me'LisaBARBER	2007	Female
rasos100	11.42	TracyAnnROWE	2007	Female
rasos100	11.42	AnitaPISTONE	2007	Female
rasos100	11.42	JeanetteKWAKYE	2007	Female
rasos100	11.42	KenyannaWILSON	2008	Female
rasos100	11.42	RosângelaSANTOS	2008	Female
rasos100	11.42	SaoriKITAKAZE	2008	Female
rasos100	11.42	SaniROSEBY	2008	Female
rasos100	11.42	AyannaHUTCHINSON	2008	Female
rasos100	11.42	KathryneCARTER	2008	Female
rasos100	11.42	NatalieKNIGHT	2008	Female
rasos100	11.42	JingWANG	2008	Female
rasos100	11.42	LinaJACQUESSEBASTIEN	2008	Female
rasos100	11.42	PorschaLUCAS	2008	Female
rasos100	11.42	DariaKORCZYNSKA	2008	Female
rasos100	11.42	ShalondaSOLOMON	2008	Female
rasos100	11.42	MontellDOUGLAS	2008	Female
rasos100	11.42	DebbieFERGUSONMCKENZIE	2008	Female
rasos100	11.42	SemoyHACKETT	2008	Female
rasos100	11.42	LéonieMyriamMANI	2008	Female
rasos100	11.42	BettinaMÜLLERWEISSINA	2008	Female
rasos100	11.42	EzinneOKPARAEBO	2008	Female
rasos100	11.42	VidaANIM	2008	Female
rasos100	11.42	LinaGRINCIKAITÉSAMUOLÉ	2008	Female
rasos100	11.42	YunaMEKHTIZADE	2008	Female
rasos100	11.42	CarimaLOUAMI	2008	Female
rasos100	11.42	LauraTURNER	2008	Female
rasos100	11.42	KellyAnnBAPTISTE	2008	Female
rasos100	11.42	DebbieFERGUSONMCKENZIE	2008	Female
rasos100	11.42	OludamolaOSAYOMI	2008	Female
rasos100	11.42	JuraLEVY	2009	Female
rasos100	11.42	RachelleBOONESMITH	2009	Female
rasos100	11.42	SheriAnnBROOKS	2009	Female
rasos100	11.42	AlimatISMAILA	2009	Female
rasos100	11.42	FrancescaOKWARA	2009	Female
rasos100	11.42	RuddyZANGMILAMA	2009	Female
rasos100	11.42	AngelaWILLIAMS	2009	Female
rasos100	11.42	MurielleAHOURÉ	2009	Female
rasos100	11.42	KenyannaWILSON	2009	Female
rasos100	11.42	JoannaATKINS	2009	Female
rasos100	11.42	HrystynaSTUY	2009	Female
rasos100	11.42	KenyannaWILSON	2009	Female
rasos100	11.42	SamanthaHENRYROBINSON	2009	Female
rasos100	11.42	TangelaNEAL	2009	Female
rasos100	11.42	EmilyFREEMAN	2009	Female
rasos100	11.42	AmberPURVIS	2009	Female
rasos100	11.42	MarinaPANTELEYEVA	2009	Female
rasos100	11.42	MarinaPANTELEYEVA	2009	Female
rasos100	11.42	SheriAnnBROOKS	2009	Female
rasos100	11.42	YevgeniyaPOLYAKOVA	2009	Female
rasos100	11.42	EmilyFREEMAN	2009	Female
rasos100	11.42	MariyaRYEMYEN	2009	Female
rasos100	11.42	CarolRODRÍGUEZ	2009	Female
rasos100	11.42	CathleenTSCHIRCH	2009	Female
rasos100	11.42	CarrieRUSSELL	2009	Female
rasos100	11.42	EbonieFLOYD	2009	Female
rasos100	11.42	AleenBAILEY	2009	Female
rasos100	11.42	YasminKWADWO	2009	Female
rasos100	11.42	KellyAnnBAPTISTE	2009	Female
rasos100	11.42	ChisatoFUKUSHIMA	2009	Female
rasos100	11.42	MelissaBREEN	2010	Female
rasos100	11.42	TamekaWILLIAMS	2010	Female
rasos100	11.42	LaKyaBROOKINS	2010	Female
rasos100	11.42	CarolRODRÍGUEZ	2010	Female
rasos100	11.42	GabrielleGLENN	2010	Female
rasos100	11.42	AyannaHUTCHINSON	2010	Female
rasos100	11.42	OludamolaOSAYOMI	2010	Female
rasos100	11.42	ScotteshaMILLER	2010	Female
rasos100	11.42	VerenaSAILER	2010	Female
rasos100	11.42	ShavonGREAVES	2010	Female
rasos100	11.42	AnaClaudiaLEMOS	2010	Female
rasos100	11.42	LinaGRINCIKAITÉSAMUOLÉ	2010	Female
rasos100	11.42	JennaPRANDINI	2010	Female
rasos100	11.42	EbonieFLOYD	2010	Female
rasos100	11.42	ShaylaMAHAN	2010	Female
rasos100	11.42	KenyannaWILSON	2010	Female
rasos100	11.42	AnnaLEPESKO	2010	Female
rasos100	11.42	JoiceMADUAKA	2010	Female
rasos100	11.42	LekeishaLAWSON	2010	Female
rasos100	11.42	SchillonieCALVERTPOWELL	2010	Female
rasos100	11.42	AlexandriaANDERSON	2010	Female
rasos100	11.42	WeronikaWEDLER	2010	Female
rasos100	11.42	MarikaPOPOWICZDRAPALA	2010	Female
rasos100	11.42	GraceJACKSONSMALL	1984	Female
rasos100	11.42	JayneANDREWS	1985	Female
rasos100	11.42	JackieWASHINGTON	1987	Female
rasos100	11.42	NelliCOOMAN	1987	Female
rasos100	11.42	JulietCUTHBERT	1987	Female
rasos100	11.42	EwaKASPRZYK	1987	Female
rasos100	11.42	AliceBROWN	1987	Female
rasos100	11.42	SilkeMÖLLER	1987	Female
rasos100	11.42	AngellaISSAJENKO	1987	Female
rasos100	11.42	AngellaISSAJENKO	1988	Female
rasos100	11.42	KerryJOHNSON	1988	Female
rasos100	11.42	SoniaVIGATI	1989	Female
rasos100	11.42	UlrikeSARVARI	1989	Female
rasos100	11.42	PaulaDUNNTHOMAS	1989	Female
rasos100	11.42	ParaskeviPATOULIDOU	1991	Female
rasos100	11.42	WangJING	1992	Female
rasos100	11.42	IrinaPRIVALOVA	1992	Female
rasos100	11.42	ChristyOPARATHOMPSON	1992	Female
rasos100	11.42	ChrysteGAINES	1993	Female
rasos100	11.42	GalinaMALCHUGINA	1994	Female
rasos100	11.42	PaulaDUNNTHOMAS	1994	Female
rasos100	11.42	ChristyOPARATHOMPSON	1995	Female
rasos100	11.42	MaryTOMBIRISHIRLEY	1995	Female
rasos100	11.42	HeatherSAMUEL	1995	Female
rasos100	11.42	PetaGayeDOWDIE	1996	Female
rasos100	11.42	MarlieseSTEYN	1996	Female
rasos100	11.42	DebbieFERGUSONMCKENZIE	1996	Female
rasos100	11.42	AmarachukwuEZEMWALLACE	1996	Female
rasos100	11.42	HolliHYCHE	1996	Female
rasos100	11.42	MaryTOMBIRISHIRLEY	1996	Female
rasos100	11.42	KishaJETT	1996	Female
rasos100	11.42	DebbieFERGUSONMCKENZIE	1996	Female
rasos100	11.42	MelindaSERGENT	1996	Female
rasos100	11.42	KathyMILLER	1996	Female
rasos100	11.42	NoraIVANOVAEDLETZBERGER	1996	Female
rasos100	11.42	ErikaSUCHOVSKÁ	1996	Female
rasos100	11.42	VyaraGEORGIEVA	1996	Female
rasos100	11.42	DelphineCOMBE	1996	Female
rasos100	11.42	IrinaPRIVALOVA	1996	Female
rasos100	11.42	MarciaRICHARDSON	1996	Female
rasos100	11.42	IrinaPUKHA	1996	Female
rasos100	11.42	LucréciaJARDIM	1996	Female
rasos100	11.42	PatriciaGIRARD	1996	Female
rasos100	11.42	FrédériqueBANGUE	1997	Female
rasos100	11.42	KwajaleinBUTLER	1997	Female
rasos100	11.42	PavlínaVOSTATKOVÁ	1997	Female
rasos100	11.42	OksanaGUSKOVAKAYDASH	1997	Female
rasos100	11.42	ChiomaAJUNWA	1997	Female
rasos100	11.42	CarletteGUIDRY	1997	Female
rasos100	11.42	PetyaPENDAREVA	1997	Female
rasos100	11.42	KelliWHITE	1997	Female
rasos100	11.42	ChiomaAJUNWA	1997	Female
rasos100	11.42	PatriciaGIRARD	1997	Female
rasos100	11.42	SabrinaKELLY	1997	Female
rasos100	11.42	PassionRICHARDSON	1997	Female
rasos100	11.42	SabrinaKELLY	1997	Female
rasos100	11.42	NatalyaSAFRONNIKOVA	1997	Female
rasos100	11.42	PetaGayeDOWDIE	1997	Female
rasos100	11.42	MercyNKU	1997	Female
rasos100	11.42	BirgitROCKMEIER	1997	Female
rasos100	11.42	JulietCAMPBELL	1997	Female
rasos100	11.42	TaraPERRY	1997	Female
rasos100	11.42	AgnéVISOCKAITÉEGGERTH	1997	Female
rasos100	11.42	NoraIVANOVAEDLETZBERGER	1997	Female
rasos100	11.42	EstherMÖLLER	1997	Female
rasos100	11.42	FelipaAliciaPALACIOS	1997	Female
rasos100	11.42	LaurenHEWITT	1998	Female
rasos100	11.42	NovaPERISKNEEBONE	1998	Female
rasos100	11.42	SaDonnaTHORNTON	1998	Female
rasos100	11.42	TamekaROBERTS	1998	Female
rasos100	11.42	AlenkaBIKAR	1998	Female
rasos100	11.42	ZundraFEAGINALEXANDER	1998	Female
rasos100	11.42	PavlínaVOSTATKOVÁ	1998	Female
rasos100	11.42	MaryONYALIOMAGBEMI	1998	Female
rasos100	11.42	AspenBURKETT	1998	Female
rasos100	11.42	SannaKYLLÖNEN	1998	Female
rasos100	11.42	DelphineCOMBE	1998	Female
rasos100	11.42	BeverlyGRANT	1998	Female
rasos100	11.42	PatriciaGIRARD	1998	Female
rasos100	11.42	ZundraFEAGINALEXANDER	1998	Female
rasos100	11.42	FrédériqueBANGUE	1998	Female
rasos100	11.42	EnduranceOJOKOLO	1998	Female
rasos100	11.42	ToyaBROWN	1998	Female
rasos100	11.42	MarthaADUSEI	1998	Female
rasos100	11.42	LucréciaJARDIM	1998	Female
rasos100	11.42	DanfengCUI	1998	Female
rasos100	11.42	SylvieMBALLAELOUNDOU	1998	Female
rasos100	11.42	ZundraFEAGINALEXANDER	1998	Female
rasos100	11.42	AlenkaBIKAR	1998	Female
rasos100	11.42	LarisaKRUGLOVA	1998	Female
rasos100	11.42	TaraPERRY	1998	Female
rasos100	11.42	SylvieMBALLAELOUNDOU	1998	Female
rasos100	11.42	SannaKYLLÖNEN	1998	Female
rasos100	11.42	MaryONYALIOMAGBEMI	1998	Female
rasos100	11.42	AndreaPHILIPP	1998	Female
rasos100	11.42	NoraIVANOVAEDLETZBERGER	1998	Female
rasos100	11.42	NovaPERISKNEEBONE	1998	Female
rasos100	11.42	ShaylaWALLACE	1999	Female
rasos100	11.42	PassionRICHARDSON	1999	Female
rasos100	11.42	RosaRAKOTOZAFY	1999	Female
rasos100	11.06	YumeiTIAN	1997	Female
rasos100	11.06	YumeiTIAN	1997	Female
rasos100	11.06	SavathedaFYNES	1998	Female
rasos100	11.06	ZhannaPINTUSEVICH	1998	Female
rasos100	11.06	IngerMILLER	1998	Female
rasos100	11.06	ZhannaPINTUSEVICH	1998	Female
rasos100	11.06	ChandraSTURRUP	1998	Female
rasos100	11.06	MarionJONES	1999	Female
rasos100	11.06	IngerMILLER	1999	Female
rasos100	11.06	PetaGayeDOWDIE	1999	Female
rasos100	11.06	IngerMILLER	1999	Female
rasos100	11.06	KaterinaTHANOU	1999	Female
rasos100	11.06	IngerMILLER	1999	Female
rasos100	11.06	DebbieFERGUSONMCKENZIE	1999	Female
rasos100	11.06	AndreaPHILIPP	1999	Female
rasos100	11.06	ChandraSTURRUP	1999	Female
rasos100	11.06	TorriEDWARDS	2000	Female
rasos100	11.06	TorriEDWARDS	2000	Female
rasos100	11.06	MerleneOTTEY	2000	Female
rasos100	11.06	ChrysteGAINES	2000	Female
rasos100	11.06	MercyNKU	2001	Female
rasos100	11.06	DebbieFERGUSONMCKENZIE	2001	Female
rasos100	11.06	ChrysteGAINES	2001	Female
rasos100	11.06	EnduranceOJOKOLO	2001	Female
rasos100	11.06	AngelaWILLIAMS	2002	Female
rasos100	11.06	MurielHURTIS	2002	Female
rasos100	11.06	TaynaLAWRENCE	2002	Female
rasos100	11.06	ChrysteGAINES	2002	Female
rasos100	11.06	TaynaLAWRENCE	2002	Female
rasos100	11.06	ChristineARRON	2003	Female
rasos100	11.06	ChandraSTURRUP	2003	Female
rasos100	11.06	TorriEDWARDS	2003	Female
rasos100	11.06	IvetLALOVACOLLIO	2004	Female
rasos100	11.06	ChrysteGAINES	2004	Female
rasos100	11.06	VeronicaCAMPBELLBROWN	2004	Female
rasos100	11.06	YuliyaNESTERENKO	2004	Female
rasos100	11.06	ChristineARRON	2004	Female
rasos100	11.06	LaTashaCOLANDER	2005	Female
rasos100	11.06	ChristineARRON	2005	Female
rasos100	11.06	ChandraSTURRUP	2005	Female
rasos100	11.06	Me'LisaBARBER	2006	Female
rasos100	11.06	TorriEDWARDS	2006	Female
rasos100	11.06	TorriEDWARDS	2006	Female
rasos100	11.06	KimGEVAERT	2006	Female
rasos100	11.06	TorriEDWARDS	2006	Female
rasos100	11.06	MarshevetHOOKER	2007	Female
rasos100	11.06	AngelaWILLIAMS	2007	Female
rasos100	11.06	TorriEDWARDS	2007	Female
rasos100	11.06	ChristineARRON	2007	Female
rasos100	11.06	KimGEVAERT	2007	Female
rasos100	11.06	KellyAnnBAPTISTE	2008	Female
rasos100	11.06	AllysonFELIX	2008	Female
rasos100	11.06	AngelaWILLIAMS	2008	Female
rasos100	11.06	ChandraSTURRUP	2008	Female
rasos100	11.06	TorriEDWARDS	2008	Female
rasos100	11.06	ShellyAnnFRASERPRYCE	2008	Female
rasos100	11.06	MunaLEE	2008	Female
rasos100	11.06	KerronSTEWART	2008	Female
rasos100	11.06	ShellyAnnFRASERPRYCE	2008	Female
rasos100	11.06	KerronSTEWART	2008	Female
rasos100	11.06	MarshevetHOOKER	2008	Female
